           2   3.09746340E-03   1.89731075E-08
           3   2.74328492E-03   2.03530153E-08
           4   2.37906468E-03   2.06215738E-08
           5   2.04109913E-03   2.03671053E-08
           6   1.74337183E-03   1.98642294E-08
           7   1.48990843E-03   1.92472189E-08
           8   1.31922413E-03   1.85789677E-08
           9   1.22779363E-03   1.78882562E-08
          10   1.14759430E-03   1.71912191E-08
          11   1.07594719E-03   1.64985785E-08
          12   1.01088162E-03   1.58182019E-08
          13   9.50950838E-04   1.51579798E-08
          14   8.96206417E-04   1.45233807E-08
          15   8.46259994E-04   1.39184442E-08
          16   8.00662558E-04   1.33457014E-08
          17   7.59019924E-04   1.28063329E-08
          18   7.20929296E-04   1.23003856E-08
          19   6.86023617E-04   1.18274670E-08
          20   6.54081057E-04   1.13863177E-08
          21   6.24686829E-04   1.09754463E-08
          22   5.97606588E-04   1.05931850E-08
          23   5.76517661E-04   1.02375166E-08
          24   5.59824693E-04   9.90670923E-09
          25   5.44675160E-04   9.59887103E-09
          26   5.30514342E-04   9.31217325E-09
          27   5.17073961E-04   9.04495412E-09
          28   5.04258147E-04   8.79579964E-09
          29   4.92043793E-04   8.56268834E-09
          30   4.80208168E-04   8.34462810E-09
          31   4.68905695E-04   8.14026979E-09
          32   4.58098628E-04   7.94843480E-09
          33   4.47734958E-04   7.76789388E-09
          34   4.37768671E-04   7.59801821E-09
          35   4.28198604E-04   7.43775974E-09
          36   4.19110846E-04   7.28705007E-09
          37   4.10598062E-04   7.14384418E-09
          38   4.01944417E-04   7.00800307E-09
          39   3.93570634E-04   6.87882684E-09
          40   3.85465624E-04   6.75611167E-09
          41   3.77693155E-04   6.63926336E-09
          42   3.70183901E-04   6.52780718E-09
          43   3.62946972E-04   6.42135944E-09
          44   3.55960714E-04   6.31958974E-09
          45   3.49206472E-04   6.22209928E-09
          46   3.42668907E-04   6.12865358E-09
          47   3.36342608E-04   6.03895867E-09
          48   3.30315059E-04   5.95278982E-09
          49   3.25351342E-04   5.87059423E-09
          50   3.21761181E-04   5.79068171E-09
          51   3.16601538E-04   5.71361225E-09
          52   3.11823911E-04   5.63931835E-09
          53   3.07318260E-04   5.56751489E-09
          54   3.03044420E-04   5.49805224E-09
          55   2.98902683E-04   5.43091128E-09
          56   2.94913712E-04   5.36594902E-09
          57   2.91024800E-04   5.30296074E-09
          58   2.87238072E-04   5.24189625E-09
          59   2.83538771E-04   5.18269028E-09
          60   2.79938482E-04   5.12525533E-09
          61   2.76398059E-04   5.06928055E-09
          62   2.72914971E-04   5.01498532E-09
          63   2.69552984E-04   4.96219199E-09
          64   2.66256277E-04   4.91081398E-09
          65   2.63044378E-04   4.86081220E-09
          66   2.59894005E-04   4.81214579E-09
          67   2.56821892E-04   4.76467044E-09
          68   2.53811158E-04   4.71838568E-09
          69   2.50877260E-04   4.67322403E-09
          70   2.48007069E-04   4.62919170E-09
          71   2.45194591E-04   4.58621718E-09
          72   2.42415583E-04   4.54418148E-09
          73   2.39676345E-04   4.50304949E-09
          74   2.37008120E-04   4.46294290E-09
          75   2.34396284E-04   4.42372938E-09
          76   2.31835176E-04   4.38541514E-09
          77   2.29318379E-04   4.34789804E-09
          78   2.26842720E-04   4.31118430E-09
          79   2.24404008E-04   4.27519042E-09
          80   2.21998518E-04   4.23998259E-09
          81   2.19642941E-04   4.20546886E-09
          82   2.17446432E-04   4.17228252E-09
          83   2.15438238E-04   4.13928358E-09
          84   2.13165942E-04   4.10689305E-09
          85   2.10948812E-04   4.07508960E-09
          86   2.08847807E-04   4.04386524E-09
          87   2.06852972E-04   4.01308942E-09
          88   2.04933502E-04   3.98300459E-09
          89   2.03090487E-04   3.95344513E-09
          90   2.01290881E-04   3.92441502E-09
          91   1.99530390E-04   3.89587296E-09
          92   1.97815389E-04   3.86793308E-09
          93   1.96137509E-04   3.84087118E-09
          94   1.94559543E-04   3.81393273E-09
          95   1.92903812E-04   3.78738418E-09
          96   1.91286061E-04   3.76129172E-09
          97   1.89704369E-04   3.73561848E-09
          98   1.88135906E-04   3.71025943E-09
          99   1.86581499E-04   3.68535802E-09
         100   1.85071520E-04   3.66094044E-09
         101   1.83584314E-04   3.63682084E-09
         102   1.82109521E-04   3.61308961E-09
         103   1.80667470E-04   3.58981822E-09
         104   1.79240116E-04   3.56682306E-09
         105   1.77837472E-04   3.54423846E-09
         106   1.76452319E-04   3.52200114E-09
         107   1.75090230E-04   3.50009755E-09
         108   1.73741180E-04   3.47843243E-09
         109   1.72401997E-04   3.45713791E-09
         110   1.71086227E-04   3.43618844E-09
         111   1.69798703E-04   3.41548723E-09
         112   1.68523111E-04   3.39514972E-09
         113   1.67268081E-04   3.37509354E-09
         114   1.66160287E-04   3.35630301E-09
         115   1.65429374E-04   3.33676975E-09
         116   1.64060388E-04   3.31748717E-09
         117   1.62739409E-04   3.29840222E-09
         118   1.61466000E-04   3.27959881E-09
         119   1.60233976E-04   3.26102012E-09
         120   1.59031610E-04   3.24271587E-09
         121   1.57866831E-04   3.22468208E-09
         122   1.56731519E-04   3.20689786E-09
         123   1.55617934E-04   3.18932947E-09
         124   1.54516980E-04   3.17195492E-09
         125   1.53426954E-04   3.15486326E-09
         126   1.52369059E-04   3.13797011E-09
         127   1.51309796E-04   3.12130877E-09
         128   1.50286331E-04   3.10506110E-09
         129   1.49282918E-04   3.08870329E-09
         130   1.48238541E-04   3.07264747E-09
         131   1.47224448E-04   3.05671932E-09
         132   1.46229489E-04   3.04107028E-09
         133   1.45245838E-04   3.02555803E-09
         134   1.44270016E-04   3.01022474E-09
         135   1.43309371E-04   2.99510194E-09
         136   1.42371355E-04   2.98015257E-09
         137   1.41467230E-04   2.96534575E-09
         138   1.40589065E-04   2.95074787E-09
         139   1.39722339E-04   2.93631985E-09
         140   1.38868389E-04   2.92205615E-09
         141   1.38030431E-04   2.90795144E-09
         142   1.37275187E-04   2.89445623E-09
         143   1.36619419E-04   2.88076185E-09
         144   1.35789800E-04   2.86712010E-09
         145   1.34969348E-04   2.85361867E-09
         146   1.34169182E-04   2.84026025E-09
         147   1.33379770E-04   2.82706525E-09
         148   1.32605870E-04   2.81400991E-09
         149   1.31838082E-04   2.80108670E-09
         150   1.31084380E-04   2.78827916E-09
         151   1.30340879E-04   2.77562395E-09
         152   1.29588952E-04   2.76304135E-09
         153   1.28845568E-04   2.75060708E-09
         154   1.28120213E-04   2.73831136E-09
         155   1.27403284E-04   2.72610845E-09
         156   1.26691826E-04   2.71406209E-09
         157   1.25988168E-04   2.70214850E-09
         158   1.25287886E-04   2.69032596E-09
         159   1.24600279E-04   2.67863398E-09
         160   1.23923746E-04   2.66709743E-09
         161   1.23244332E-04   2.65562905E-09
